segment_id,lat_cell,lon_cell,detections
0,13.8,101.5,1
0,-6.4,-62.9,1
0,-26.2,27.7,46
0,-25.5,30.6,60
0,14.8,-87.1,8
0,-7.1,35.2,2
0,-16.3,20.8,25
0,27.1,86.6,1
0,-15.8,-65.2,67
0,57.2,85.5,1
0,-32.2,27.3,25
0,-21.8,126.4,2
0,6.7,28.4,1
0,12.7,-15.4,3
0,10.2,-64.3,1
0,49.6,124.7,1
0,44.1,123.7,2
0,-2.7,32.9,4
0,-2.6,121.5,23
0,-10.7,15.4,204
0,-22.0,34.5,2
0,20.8,-99.9,1
0,4.2,103.1,1
0,-21.6,131.1,66
0,22.5,78.9,1
0,48.2,-103.7,3
0,31.5,47.2,3
0,36.5,-102.8,1
0,33.9,-83.3,3
0,36.1,1.3,5
0,55.9,-99.7,82
0,-6.2,26.8,214
0,-17.7,141.0,29
0,45.6,-66.3,6
0,-10.0,17.1,190
0,0.3,30.5,4
0,10.5,105.3,3
0,-2.3,30.0,2
0,-13.9,-61.1,6
0,-5.7,-46.4,4
0,-4.4,37.3,12
0,32.9,-82.6,1
0,-9.1,-78.6,5
0,-16.1,45.3,14
0,-19.0,-45.2,2
0,-16.8,137.0,30
0,12.8,36.8,5
0,39.4,-77.5,1
0,-26.2,32.0,11
0,-27.3,-58.3,1
0,-24.1,47.1,4
0,-29.1,-60.9,140
0,-12.5,28.3,179
0,54.6,-6.8,2
0,39.5,116.7,10
0,-12.1,19.5,31
0,-7.4,-79.4,11
0,43.3,91.6,1
0,49.2,-102.4,7
0,61.2,105.4,198
0,38.1,-84.9,2
0,31.6,113.4,3
0,-17.1,26.0,9
0,-11.8,-58.2,3
0,-24.5,-55.7,5
0,-0.5,116.5,6
0,-16.8,-44.1,1
0,49.8,32.3,1
0,-29.3,30.4,24
0,-1.3,31.1,10
0,41.1,-95.5,3
0,-27.8,-57.9,1
0,-33.8,135.1,3
0,6.3,18.3,5
0,-12.7,130.3,2
0,-24.7,-60.3,5
0,40.3,69.2,26
0,-1.4,17.1,1
0,-11.0,25.6,278
0,2.3,22.4,14
0,-13.8,-42.9,7
0,30.6,-8.3,1
0,-33.8,24.8,1
0,15.4,101.1,1
0,67.7,-144.4,5
0,10.2,-12.8,3
0,52.3,43.3,4
0,48.0,29.7,3
0,34.6,109.1,1
0,35.2,-93.6,1
0,-24.5,26.8,4
0,6.3,117.0,1
0,32.0,105.4,1
0,-11.0,21.0,32
0,38.4,29.4,10
0,-23.1,35.5,15
0,32.4,51.4,3
0,19.4,-89.3,15
0,32.8,13.0,3
0,45.7,124.3,28
0,-17.4,28.2,16
0,13.4,-84.4,5
0,-28.4,-56.5,25
0,56.0,62.0,1
0,-15.0,131.0,23
0,42.4,21.7,8
0,-28.9,-60.6,3
0,28.4,68.2,20
0,36.8,7.4,4
0,-16.8,48.7,2
0,-6.1,-39.4,1
0,9.8,39.9,4
0,8.7,-7.5,1
0,-15.9,-44.0,3
0,-31.5,116.9,3
0,-8.0,-71.8,15
0,28.3,69.3,4
0,50.3,59.6,6
0,-6.2,27.0,153
0,56.8,53.1,1
0,-16.0,32.9,13
0,27.7,30.8,2
0,33.7,72.5,1
0,36.7,116.9,9
0,35.6,10.1,13
0,54.6,-118.4,9
0,-15.5,-59.0,3
0,-7.4,21.5,98
0,30.0,-81.9,4
0,12.3,-16.0,12
0,-16.4,39.3,167
0,54.4,-109.7,3
0,-3.0,-41.1,2
0,66.7,57.3,8
0,-3.6,24.6,14
0,-3.6,26.7,35
0,-18.4,30.4,16
0,-5.0,-47.5,14
0,-17.9,20.4,36
0,-16.6,19.6,164
0,-18.1,177.3,10
0,24.6,73.8,6
0,-13.2,33.5,28
0,-0.7,16.2,38
0,50.0,45.6,11
0,-20.7,-68.3,1
0,-12.9,133.5,198
0,46.1,47.1,2
0,39.9,117.2,2
0,1.4,25.2,4
0,-22.4,-45.1,1
0,50.6,127.9,4
0,12.3,7.0,2
0,-18.0,-63.4,9
0,31.2,-103.0,11
0,-16.8,143.2,11
0,-36.3,144.9,3
0,-8.0,126.3,1
0,29.1,104.7,1
0,65.6,-151.6,58
0,4.6,19.2,1
0,-14.6,50.1,13
0,-13.3,-43.4,6
0,-4.9,23.5,11
0,2.5,-75.6,2
0,-9.8,-46.7,11
0,29.0,119.6,2
0,38.8,117.2,7
0,-29.1,114.9,2
0,34.5,-100.1,2
0,9.0,32.5,26
0,-23.5,29.9,27
0,-5.5,-43.1,107
0,3.7,19.9,14
0,1.1,39.1,5
0,-9.9,30.8,8
0,30.2,7.7,1
0,-7.6,-72.5,4
0,-29.6,-58.5,9
0,-11.5,-75.1,2
0,4.7,-61.4,2
0,30.9,106.4,2
0,62.2,-117.6,403
0,-13.2,32.4,74
0,-33.4,-71.0,2
0,30.8,27.5,52
0,-4.2,143.7,8
0,40.5,33.2,1
0,50.0,31.1,2
0,36.0,-86.5,25
0,-6.6,-43.5,92
0,-23.2,-47.4,9
0,-20.8,127.4,15
0,44.7,42.3,9
0,-17.6,-40.0,15
0,10.7,-73.2,5
0,44.1,86.8,11
0,-17.2,45.0,93
0,-8.7,-60.6,3
0,-22.8,-49.9,10
0,38.5,116.2,1
0,31.7,112.5,1
0,-14.9,39.9,2
0,36.8,-97.1,1
0,-11.1,14.8,148
0,-14.2,25.0,131
0,-19.1,35.2,12
0,41.6,0.6,4
0,-7.0,25.5,131
0,-26.6,-65.4,2
0,-16.2,130.6,82
0,-8.8,38.3,23
0,-2.3,14.0,45
0,-8.5,-74.5,24
0,5.5,-69.9,3
0,-8.7,-76.1,1
0,26.7,79.5,1
0,9.3,-64.8,10
0,-11.1,-65.9,3
0,61.3,112.7,361
0,9.0,-71.7,1
0,11.8,26.3,1
0,-0.4,17.9,1
0,58.4,-102.1,40
0,-19.5,45.5,83
0,-16.9,29.7,89
0,56.3,-108.1,42
0,-7.6,-39.9,6
0,-30.6,-52.5,7
0,-6.2,-43.4,396
0,-38.3,143.0,4
0,-2.7,-46.9,15
0,57.1,-114.5,128
0,-8.9,-78.1,2
0,-14.6,133.1,110
0,51.9,-103.2,5
0,5.1,-55.7,3
0,14.4,23.8,14
0,-11.2,35.9,72
0,-16.9,-42.1,4
0,54.1,64.2,8
0,31.7,-93.8,3
0,22.8,108.2,2
0,-30.1,-52.5,1
0,42.4,47.9,12
0,5.7,102.6,1
0,-7.1,-76.8,25
0,37.9,12.8,10
0,-12.4,132.0,8
0,-8.8,-48.7,2
0,16.4,94.7,2
0,-5.1,30.3,51
0,0.5,15.7,1
0,47.9,117.7,10
0,-16.9,27.0,8
0,6.8,100.7,3
0,19.3,-72.0,1
0,2.9,20.4,5
0,-4.0,-77.3,2
0,8.7,-7.8,1
0,-27.9,30.9,62
0,58.5,-103.1,69
0,43.5,27.4,3
0,-6.7,-69.9,20
0,5.5,35.7,4
0,-6.7,-47.5,7
0,22.5,76.8,1
0,-5.0,18.5,226
0,-6.1,36.5,2
0,-30.2,29.1,14
0,30.8,-85.4,7
0,-0.4,112.0,6
0,25.7,95.9,2
0,-14.8,30.7,73
0,44.4,40.0,2
0,-3.7,-44.8,2
0,33.1,107.2,2
0,66.2,-156.6,83
0,34.1,72.5,2
0,15.0,37.1,4
0,34.3,-82.5,1
0,-13.0,-49.2,3
0,20.9,-100.0,1
0,24.2,75.7,1
0,55.2,-110.8,252
0,32.5,115.2,2
0,35.4,117.6,5
0,21.4,80.2,1
0,43.0,-96.0,2
0,48.2,-118.8,7
0,-7.4,108.9,1
0,-12.8,29.2,104
0,37.9,62.1,3
0,31.0,48.1,660
0,17.1,100.1,1
0,27.4,-107.9,49
0,39.6,-119.4,1
0,8.2,77.7,5
0,-0.5,100.8,2
0,44.2,123.3,1
0,44.3,-91.7,1
0,-9.6,-73.9,2
0,3.7,28.1,1
0,-8.6,27.2,164
0,-3.1,103.9,5
0,-35.4,147.8,2
0,-20.9,46.8,49
0,51.5,-93.7,8
0,28.0,-81.1,5
0,55.8,94.9,3
0,-11.3,130.4,11
0,48.4,45.7,15
0,40.2,-105.3,29
0,0.6,32.0,1
0,34.2,48.3,2
0,-3.1,-60.9,1
0,18.5,100.6,2
0,30.2,56.9,202
0,-11.5,-62.2,7
0,33.9,-89.9,1
0,-19.3,-66.5,4
0,-0.9,110.7,13
0,-16.1,13.7,3
0,-14.5,-64.5,11
0,-0.2,112.3,4
0,3.4,19.9,9
0,-19.7,32.6,1
0,-7.5,-77.3,1
0,46.5,40.6,1
0,-2.7,102.3,3
0,15.5,7.5,2
0,31.8,-101.9,22
0,38.8,-97.0,2
0,-16.9,-48.6,4
0,28.8,-88.1,2
0,-15.4,-46.5,37
0,2.6,19.3,10
0,-12.7,18.4,101
0,-11.9,-45.0,44
0,-28.7,-66.0,2
0,42.5,-74.3,2
0,-1.4,16.8,37
0,-0.3,11.7,7
0,-2.3,-50.6,5
0,-6.8,-59.1,12
0,3.2,28.8,1
0,-5.0,28.3,75
0,67.4,132.7,1
0,-6.3,29.9,171
0,40.5,110.6,49
0,20.3,-101.3,2
0,2.5,-59.4,10
0,-20.9,31.8,19
0,34.6,116.1,2
0,-10.6,-63.6,9
0,-33.4,147.0,3
0,25.5,53.1,1066
0,-4.9,36.4,8
0,6.5,-1.0,2
0,-1.9,33.5,4
0,12.2,-16.1,10
0,-7.8,-72.6,7
0,-12.1,38.6,79
0,40.5,107.0,1
0,-13.6,25.6,121
0,52.9,113.3,4
0,31.0,76.3,8
0,51.8,127.1,16
0,-26.1,-52.4,1
0,-18.1,35.7,157
0,0.9,31.6,2
0,28.3,53.0,2
0,-15.7,-63.0,1
0,14.5,-6.9,3
0,31.2,121.2,4
0,8.1,17.4,2
0,-28.3,-49.7,4
0,29.6,121.5,4
0,58.9,131.4,1
0,-22.7,-49.6,5
0,-23.0,-60.8,3
0,-11.2,14.8,186
0,50.0,80.1,2
0,47.7,30.3,4
0,50.3,103.6,14
0,46.9,32.2,3
0,55.4,-107.7,451
0,10.5,-85.7,2
0,-27.8,30.5,31
0,-10.4,-58.4,2
0,33.1,74.5,8
0,29.5,112.8,1
0,-7.4,36.1,10
0,55.3,-101.4,25
0,23.7,76.1,3
0,6.0,-2.5,7
0,46.3,3.6,2
0,11.6,-0.2,2
0,-5.9,19.0,78
0,13.9,-84.1,16
0,20.1,-75.8,4
0,47.5,39.5,3
0,-8.4,-78.1,5
0,4.0,113.8,2
0,-3.9,13.6,20
0,31.7,72.2,7
0,15.4,-85.5,10
0,-2.5,30.5,9
0,-24.5,47.1,28
0,-21.0,47.1,2
0,-12.5,-45.2,83
0,-8.6,-69.9,8
0,-17.5,130.4,135
0,-3.0,-45.2,19
0,51.6,109.7,406
0,-20.0,47.6,2
0,22.1,105.5,2
0,-16.3,34.4,97
0,-22.7,-47.1,7
0,-6.1,37.4,21
0,-3.0,150.8,1
0,52.6,113.4,91
0,-15.1,-47.6,2
0,34.8,-90.9,21
0,-8.8,-63.0,5
0,-14.1,17.6,23
0,42.2,124.3,4
0,1.3,33.6,4
0,-17.3,30.8,93
0,-3.9,30.6,67
0,36.4,102.4,56
0,46.1,-120.0,1
0,-7.3,31.9,120
0,54.7,-109.7,3
0,33.8,-5.4,3
0,62.8,76.7,11
0,27.6,78.5,1
0,-22.4,31.9,53
0,34.3,104.1,1
0,-18.3,130.4,50
0,-18.4,27.0,7
0,54.5,-2.7,1
0,-30.2,28.0,1
0,0.3,21.9,2
0,-16.9,29.3,11
0,-5.6,-39.3,9
0,61.8,113.6,3
0,66.3,14.1,90
0,-28.5,29.9,26
0,-21.3,-44.5,2
0,-27.7,-56.2,20
0,28.2,-105.5,2
0,-12.4,22.0,84
0,-16.9,19.0,65
0,55.8,-109.8,346
0,-7.0,20.0,184
0,-8.7,14.7,168
0,-17.5,19.9,107
0,17.8,-97.0,1
0,44.5,120.7,1
0,30.6,-89.6,2
0,24.4,78.2,2
0,-12.6,-69.3,23
0,-11.1,-77.4,1
0,-15.6,28.0,91
0,1.4,-77.4,1
0,-14.1,33.4,1
0,-10.7,25.0,182
0,31.4,105.5,1
0,-10.2,32.8,96
0,-5.8,-77.3,7
0,45.2,121.2,1
0,11.8,27.0,3
0,55.0,-84.8,1
0,33.3,119.9,2
0,14.3,32.7,1
0,-30.2,-57.4,2
0,14.2,-4.2,6
0,-0.7,100.6,10
0,-18.3,-59.6,190
0,-3.1,12.6,5
0,19.0,-90.5,31
0,-6.3,25.6,175
0,-6.4,27.8,78
0,-16.1,30.4,74
0,-6.1,34.3,90
0,42.3,-8.7,12
0,-8.0,27.1,247
0,51.1,54.1,4
0,-11.8,32.1,3
0,21.5,-98.6,12
0,-7.6,16.5,101
0,1.6,-60.3,1
0,-9.5,147.1,28
0,-9.2,-67.6,22
0,-36.6,140.9,1
0,-11.9,-47.4,6
0,-28.8,-49.9,2
0,-33.2,-69.4,1
0,34.2,112.6,6
0,32.5,119.9,3
0,-3.1,104.6,1
0,16.8,-89.8,7
0,1.1,30.3,8
0,35.5,-76.9,3
0,-18.4,25.5,10
0,51.4,81.9,8
0,56.2,-93.4,44
0,-5.1,-49.3,5
0,-12.8,-65.4,17
0,-16.6,23.0,70
0,22.3,106.0,1
0,-13.0,-56.3,2
0,-39.4,-62.5,1
0,19.3,72.0,5
0,-26.4,152.3,31
0,-7.9,39.0,19
0,22.9,32.9,1
0,-11.3,36.9,60
0,11.5,26.4,2
0,36.5,7.3,3
0,38.1,-92.1,3
0,-15.4,142.0,33
0,8.9,39.1,1
0,-4.4,17.8,297
0,11.2,30.0,1
0,-30.6,30.1,9
0,4.3,25.3,1
0,45.6,-63.4,1
0,-8.9,-50.8,11
0,1.2,-75.2,7
0,-14.3,-44.9,38
0,-27.4,-64.5,17
0,-10.2,23.0,168
0,26.7,80.0,1
0,-28.1,-59.1,20
0,-4.8,-55.7,3
0,-9.1,-59.6,67
0,-5.0,21.2,251
0,-1.0,9.2,1
0,-17.1,24.5,181
0,-14.2,33.5,3
0,64.8,-147.8,1
0,34.1,-111.7,5
0,20.6,-76.9,4
0,34.3,107.4,1
0,36.7,44.0,1
0,30.7,-93.7,2
0,-23.1,35.0,4
0,-16.5,19.9,110
0,12.6,35.7,6
0,51.0,0.0,1
0,2.2,20.5,16
0,41.6,-83.5,61
0,-15.3,131.0,4
0,22.2,-80.8,4
0,15.8,-0.2,2
0,-22.1,-45.1,15
0,-13.9,132.7,150
0,-0.3,35.3,1
0,33.9,-95.0,1
0,24.5,109.4,2
0,56.3,116.7,1
0,-5.7,144.0,1
0,13.3,-85.1,1
0,-1.8,41.1,2
0,-23.1,46.0,71
0,48.2,21.1,12
0,32.6,22.7,163
0,36.1,-84.6,1
0,48.6,125.2,1
0,-1.0,29.5,1
0,-4.8,140.8,1
0,23.0,79.9,4
0,-7.9,-65.7,6
0,36.0,126.9,1
0,0.5,11.4,1
0,-9.0,28.1,191
0,19.9,-75.0,1
0,66.2,-156.5,1
0,54.3,-95.7,110
0,31.3,-116.5,1
0,-23.6,35.2,13
0,52.5,8.6,1
0,14.2,32.1,5
0,26.2,14.3,10
0,-9.5,30.2,156
0,17.1,99.5,1
0,-11.3,-47.9,21
0,-28.4,152.5,5
0,29.5,106.4,1
0,-17.0,33.9,86
0,42.7,-122.3,2
0,18.2,75.6,1
0,-6.8,23.4,150
0,49.4,-96.9,6
0,-18.8,-66.1,1
0,49.7,-111.7,1
0,3.0,31.9,2
0,17.2,80.0,6
0,21.1,109.7,1
0,-4.8,18.1,221
0,-32.7,117.2,6
0,22.6,-99.2,2
0,-12.7,28.9,99
0,-6.7,36.9,48
0,51.6,40.8,2
0,-15.8,125.7,8
0,38.1,26.8,47
0,-8.5,-70.0,2
0,-2.7,20.2,10
0,48.8,124.1,3
0,11.8,-10.2,3
0,16.4,-90.5,18
0,-20.7,31.3,6
0,18.6,-91.1,12
0,-0.4,15.3,10
0,-3.0,-58.4,5
0,40.1,29.5,8
0,51.6,36.1,2
0,-9.6,23.8,234
0,3.4,101.2,2
0,-18.2,23.1,2
0,56.5,76.0,1
0,26.5,84.0,1
0,8.1,-67.0,1
0,-7.7,27.9,152
0,-20.1,-58.7,11
0,44.7,24.5,1
0,25.3,84.2,5
0,40.6,-97.3,1
0,-16.9,122.7,205
0,50.1,38.2,1
0,-5.1,17.1,250
0,55.2,90.4,16
0,10.6,-69.0,5
0,8.6,-7.7,1
0,-7.3,-37.1,1
0,43.9,21.1,1
0,49.6,66.9,1
0,-16.0,20.0,71
0,-24.9,31.1,49
0,-2.8,17.3,102
0,10.1,-65.7,4
0,38.5,-78.1,1
0,64.2,-138.8,9
0,46.9,40.4,3
0,5.3,-1.4,2
0,37.9,31.5,2
0,-18.2,47.5,12
0,-34.0,147.0,6
0,36.3,44.4,2
0,-12.3,21.2,40
0,-5.6,-37.7,2
0,-3.2,-49.3,1
0,-14.3,29.4,138
0,40.3,111.4,2
0,41.3,123.5,20
0,-6.0,-45.3,10
0,0.6,23.7,1
0,13.1,105.2,1
0,-11.3,-51.2,69
0,-4.4,-38.2,3
0,-26.9,30.6,40
0,39.2,30.9,2
0,-22.2,46.7,5
0,-18.2,123.4,72
0,37.2,39.5,23
0,-20.7,47.3,6
0,32.7,-104.5,8
0,36.7,-76.3,11
0,1.6,-74.0,7
0,-30.9,115.8,1
0,-21.6,-60.1,1
0,16.8,-94.9,10
0,-18.1,-42.2,2
0,14.5,2.9,1
0,-3.3,-43.5,20
0,-21.6,46.9,8
0,36.8,54.5,6
0,-14.5,-64.3,47
0,-14.2,37.7,129
0,-9.4,-63.5,18
0,-21.9,33.4,21
0,22.4,99.7,2
0,-15.4,37.6,78
0,37.5,-97.6,4
0,29.8,30.8,16
0,-2.0,18.7,1
0,39.3,-77.3,1
0,35.7,74.5,2
0,-31.0,115.4,3
0,51.0,14.4,1
0,-22.2,45.0,117
0,17.6,-93.8,1
0,36.3,41.8,2
0,20.1,-104.9,35
0,-9.9,27.2,98
0,-20.2,134.9,69
0,-19.3,-48.5,10
0,-14.4,-57.8,4
0,41.2,19.7,58
0,37.6,38.3,2
0,-6.7,33.4,75
0,36.0,-96.2,1
0,-7.8,29.0,218
0,34.2,48.5,1
0,-16.2,33.0,1
0,-0.2,32.7,1
0,-4.0,-59.9,11
0,17.4,121.6,5
0,-12.1,39.1,71
0,-3.5,13.3,11
0,-12.1,32.6,100
0,6.7,40.1,2
0,37.6,34.9,1
0,-26.9,30.4,35
0,-23.9,29.7,45
0,-7.8,-45.7,16
0,42.7,-116.9,7
0,-14.5,13.9,32
0,49.0,51.6,1
0,37.6,104.9,49
0,43.1,-78.3,1
0,-11.9,15.6,209
0,27.2,-82.3,22
0,-26.8,28.2,1
0,14.5,-86.0,8
0,-37.8,-73.5,1
0,-11.4,-50.9,58
0,7.7,28.4,2
0,32.0,121.2,2
0,50.8,45.2,1
0,-13.6,-40.9,21
0,6.0,125.4,3
0,-7.9,-63.3,20
0,-17.6,23.3,113
0,-13.8,22.0,93
0,-4.9,-55.9,14
0,-12.7,20.2,73
0,-17.2,38.0,4
0,-9.4,38.9,2
0,38.5,110.1,5
0,-2.5,119.5,1
0,51.7,92.1,54
0,-16.0,-71.8,1
0,29.2,-95.1,2
0,-15.8,127.6,62
0,29.5,-82.7,14
0,-28.7,150.4,8
0,-7.4,-76.5,37
0,37.3,36.3,1
0,6.5,-1.6,1
0,-16.5,142.4,28
0,-9.0,-73.2,2
0,-16.3,21.3,20
0,10.1,105.5,1
0,9.2,27.3,2
0,32.7,113.0,2
0,41.0,17.0,4
0,-17.5,-46.9,1
0,-16.5,144.7,6
0,-17.0,-60.7,4
0,50.2,40.6,2
0,-18.9,178.5,3
0,35.5,-99.4,2
0,38.8,116.7,4
0,-5.8,35.9,10
0,-24.3,-58.0,1
0,34.1,-96.1,2
0,-33.3,-68.4,6
0,-7.9,24.4,129
0,-8.6,-35.3,1
0,-25.9,-50.7,1
0,25.5,-103.4,5
0,-1.9,28.8,1
0,-13.1,23.3,202
0,-28.9,28.6,5
0,-30.0,147.9,5
0,29.4,-82.6,17
0,56.4,-95.2,274
0,14.5,-89.9,4
0,-13.6,20.5,24
0,11.6,25.6,3
0,47.4,37.5,10
0,-2.0,-56.9,1
0,1.7,19.2,1
0,-15.4,-64.9,4
0,-3.1,115.9,1
0,-12.6,-44.3,5
0,11.9,-13.8,10
0,-37.0,141.3,2
0,-17.9,-60.0,2
0,-2.5,110.8,4
0,-1.5,-77.5,1
0,-10.9,15.9,301
0,-3.2,-56.7,1
0,46.9,-0.7,1
0,54.6,112.1,119
0,18.2,-94.1,117
0,56.9,90.6,1
0,-6.0,35.6,6
0,36.1,37.3,2
0,54.2,124.3,4
0,19.3,-72.4,2
0,26.4,-107.2,28
0,-8.3,-43.1,3
0,6.4,-7.3,1
0,28.9,79.9,4
0,-20.2,-44.5,3
0,1.0,31.2,2
0,56.9,35.7,1
0,-10.8,40.1,38
0,41.2,121.7,1
0,54.3,112.9,1
0,12.9,104.5,1
0,-27.6,-60.6,2
0,-18.6,-66.1,1
0,10.4,18.0,4
0,-16.5,36.1,25
0,39.7,-108.1,411
0,14.6,36.1,12
0,9.1,30.5,1
0,45.0,23.8,3
0,43.1,-82.7,7
0,53.2,-106.0,3
0,-11.2,15.1,171
0,-16.6,-63.2,11
0,51.8,68.4,3
0,13.1,79.6,1
0,49.2,124.2,1
0,-17.9,-46.0,9
0,19.3,77.2,1
0,0.4,109.2,5
0,47.5,29.4,5
0,9.0,30.7,6
0,-3.9,-53.5,1
0,-13.7,39.5,119
0,35.4,118.7,1
0,-12.5,27.5,142
0,-18.2,122.7,79
0,35.5,43.6,1
0,-2.9,-49.3,9
0,-9.9,16.1,206
0,31.6,-98.2,1
0,-6.3,33.3,36
0,-22.9,43.9,85
0,-26.4,-51.4,1
0,46.7,40.4,11
0,11.8,14.9,31
0,-15.7,17.2,75
0,-4.5,-47.9,11
0,-6.5,143.2,5
0,-18.3,35.6,28
0,4.5,6.5,12
0,-32.6,146.8,3
0,49.6,7.5,1
0,-10.6,-43.7,26
0,58.6,109.9,5
0,-1.0,-80.4,1
0,-15.1,15.7,87
0,-23.4,-50.2,2
0,-4.5,21.5,123
0,-6.9,15.2,181
0,-3.0,11.6,16
0,-2.4,-80.3,1
0,47.0,2.6,1
0,-12.7,-40.5,6
0,49.0,7.1,1
0,-10.8,36.5,26
0,-5.4,17.0,113
0,-5.7,30.2,132
0,-16.8,138.6,9
0,-8.9,-41.4,4
0,30.7,118.4,6
0,-8.6,16.1,244
0,9.1,-65.0,2
0,-13.3,49.2,18
0,47.0,39.5,30
0,51.1,-113.8,1
0,-19.7,27.1,2
0,42.2,142.5,1
0,-16.2,-41.5,2
0,-18.9,130.9,110
0,39.8,-121.5,5
0,15.0,-84.8,2
0,33.2,-93.8,15
0,-36.0,-72.1,1
0,-31.8,152.2,2
0,-5.0,-49.0,14
0,-12.0,32.1,15
0,-7.1,16.1,186
0,6.3,1.7,2
0,58.0,-122.7,1
0,16.2,33.5,1
0,-19.1,-53.2,1
0,-8.1,22.8,149
0,63.7,101.2,4
0,44.0,-105.3,7
0,-12.6,-47.4,1
0,14.0,-12.0,2
0,-3.2,108.1,1
0,12.9,14.5,9
0,-19.6,-42.2,3
0,48.2,30.4,7
0,-29.3,23.7,1
0,-34.6,-64.7,2
0,-18.7,-49.4,1
0,36.4,-78.4,1
0,-20.5,-63.4,1
0,4.5,96.6,11
0,16.9,-90.7,13
0,-18.2,34.1,105
0,-5.6,-60.3,24
0,-20.2,-54.2,1
0,-14.9,33.0,98
0,-22.3,46.5,22
0,12.5,-14.8,12
0,10.7,-72.3,1
0,-36.2,148.9,1
0,43.2,-8.7,1
0,12.5,99.0,1
0,-6.7,-45.6,103
0,-1.8,115.5,4
0,17.6,99.7,1
0,-6.4,-48.3,1
0,24.0,95.9,1
0,-11.8,28.8,237
0,-32.7,-61.0,2
0,62.2,15.5,2
0,19.5,82.9,2
0,32.8,-93.7,7
0,50.0,26.3,1
0,-16.5,-41.4,2
0,41.4,82.3,6
0,-9.7,120.3,15
0,55.4,-119.4,5
0,30.5,31.8,4
0,51.7,59.7,9
0,-7.5,-39.0,2
0,-8.0,-72.3,2
0,43.2,45.5,1
0,-21.2,34.9,35
0,46.6,-119.3,2
0,13.4,80.2,2
0,13.3,4.3,1
0,28.4,67.0,6
0,-9.6,-66.5,1
0,-6.2,-38.2,2
0,41.3,15.2,28
0,-2.7,104.0,10
0,-14.2,130.5,116
0,-25.1,28.6,52
0,-15.3,49.6,1
0,-11.5,-47.0,120
0,48.3,12.8,1
0,14.4,-86.0,9
0,-3.4,104.7,3
0,21.2,-87.7,8
0,-21.2,-44.3,21
0,18.8,96.3,1
0,49.0,18.9,5
0,-12.8,23.2,66
0,40.6,81.2,1
0,0.1,103.0,2
0,-3.9,36.9,11
0,-2.2,110.8,15
0,40.1,67.8,3
0,47.7,36.8,48
0,39.0,-97.5,9
0,34.2,-2.3,1
0,-26.2,32.6,92
0,-0.4,117.0,5
0,45.6,8.9,5
0,-10.5,-49.1,23
0,-3.1,15.0,21
0,-7.1,20.6,216
0,57.8,86.3,7
0,-24.9,-51.1,1
0,31.9,-82.4,7
0,7.4,-5.8,1
0,8.8,33.1,109
0,32.4,3.9,2
0,-33.9,-56.2,2
0,47.7,37.9,6
0,-20.5,-44.0,15
0,-19.0,44.6,148
0,1.5,10.7,2
0,-3.1,-45.3,12
0,32.1,-87.3,3
0,18.3,-99.0,2
0,-12.0,33.9,4
0,51.9,55.0,1
0,-19.3,-42.3,1
0,4.0,-71.8,5
0,4.6,-71.4,3
0,46.8,17.1,2
0,27.7,-108.6,2
0,-18.2,-42.3,1
0,41.4,-95.9,3
0,-11.7,29.4,153
0,42.5,-72.3,1
0,40.3,68.6,4
0,-24.4,-58.0,10
0,-4.4,36.5,3
0,12.0,8.5,1
0,-16.1,17.8,18
0,-13.7,37.0,53
0,51.2,59.5,1
0,3.7,108.3,1
0,14.0,25.6,1
0,-15.5,-63.6,15
0,-29.6,-60.0,1
0,44.5,8.6,1
0,-3.7,-62.2,3
0,15.3,-85.7,27
0,21.2,102.7,6
0,55.5,-101.3,441
0,6.1,20.2,1
0,9.6,21.6,1
0,22.8,-105.7,4
0,12.4,-86.5,3
0,27.4,78.8,2
0,-29.7,146.3,1
0,-3.7,35.6,2
0,45.6,-95.4,1
0,32.2,115.2,3
0,8.7,-71.6,1
0,-23.1,-53.5,2
0,-27.6,-52.9,1
0,-28.3,-64.7,15
0,-6.3,20.2,141
0,-7.9,-48.2,47
0,5.0,13.9,1
0,63.4,-122.9,321
0,-25.2,28.0,5
0,23.5,95.8,2
0,-23.3,-48.5,4
0,11.0,78.2,1
0,41.9,69.4,2
0,-2.8,29.2,3
0,-19.0,34.3,11
0,44.9,18.5,1
0,45.2,-96.5,3
0,-31.3,-58.0,2
0,-23.6,-45.9,1
0,15.6,-92.3,1
0,-28.6,-56.4,25
0,36.2,48.6,8
0,54.5,36.2,2
0,41.9,114.3,1
0,12.9,-14.1,16
0,37.7,117.7,1
0,-14.6,34.3,8
0,50.9,35.8,1
0,21.5,-77.9,7
0,-17.8,130.2,14
0,-9.3,37.1,57
0,66.4,56.5,2
0,7.4,99.4,1
0,30.2,31.4,4
0,0.1,117.4,5
0,-14.4,21.2,30
0,37.4,14.6,21
0,36.6,-91.3,1
0,37.8,-121.2,100
0,21.0,102.4,5
0,-14.5,14.4,6
0,50.8,-95.6,245
0,-19.0,-66.4,1
0,52.1,65.1,1
0,-25.7,-60.2,5
0,-5.8,16.7,156
0,49.7,28.3,2
0,-27.3,-49.9,1
0,-21.2,47.3,1
0,25.7,68.6,7
0,-3.9,141.9,2
0,-31.1,-56.6,1
0,-10.7,-61.7,1
0,-10.1,-77.1,3
0,18.8,33.5,8
0,-5.4,-44.0,8
0,-7.9,14.9,189
0,-24.7,151.8,4
